topicIdx,short,conf,usercode,created,long,version,mode,key,wordNum,duration,randomImage_idx
46,University Event,3,11K1JX0W,2015-03-05T16:39:56,I think these words are used to describe an event happening on campus.,4,histogram,4653242998849536,5,45,4
2,television viewership,2,G20ZNL8X,2015-03-07T16:32:19,The new series had over one million viewers.,4,topic-in-a-box,4655563354931200,5,21,1
19,Book Review,4,APZSH3RA,2015-03-03T13:25:11,This is a book review written by an author in English.,4,histogram,4656122505986048,20,19,1
27,known designer pieces,3,XZ3NPR16,2015-03-03T09:52:40,This seems like a museum of fashion.,4,word,4656173508722688,20,78,1
45,Ford company,4,E8Y0HAI1,2015-03-04T05:32:06,Article is about Gerald Ford and the Ford car company.,4,word,4656601931710464,5,62,2
31,A restaurant review.,4,XZ5JAPDT,2015-03-05T17:51:17,A restaurant is reviewed.,4,wordcloud,4656782588772352,20,21,3
17,justice system,4,5VKZDB24,2015-03-08T05:17:58,The web of the Judicial System.,4,topic-in-a-box,4657165914603520,20,33,1
7,real estate ad,5,QEXRWRLI,2015-03-05T14:57:34,This is probably an ad for real estate services.,4,word,4657521860018176,5,16,2
25,Continuing education,3,A5PPZMO4,2015-03-03T09:30:22,Education is important to continue past high school.,4,topic-in-a-box,4657823313035264,10,99,1
0,health and dieting,3,XMAOHOQ7,2015-03-05T21:18:32,These words are from articles discussing the health of humans and/or animals.,4,topic-in-a-box,4658140335308800,10,41,4
48,New york yankees,4,E7PRLACN,2015-03-04T04:44:18,team of new york,4,word,4658396959604736,10,13,5
24,Football,4,XDCBR5BX,2015-03-09T01:35:05,Football is a huge sport in the US; each game is watched by many every season,4,histogram,4658425145327616,5,37,4
20,New Jersey,2,MLF5U093,2015-03-05T20:39:07,Politics in New Jersey,4,histogram,4659021340475392,10,42,2
49,train for hong kong,5,AMMLSN2V,2015-03-05T16:32:18,"Hope on the train in Hong Kong and ride it into China, but watch out for those shady chinese people trying to harvest your organs.",4,histogram,4659668806795264,5,59,5
45,Automobiles.,5,Y650265M,2015-03-04T04:18:44,This concept is about vehicles.,4,word,4660270907523072,10,18,2
42,An Obituary,5,KULYXEK5,2015-03-05T18:08:19,The obituary of someone.,4,histogram,4661002125705216,10,22,5
26,bands make music,5,ZUYVPHVV,2015-03-05T16:43:40,Bands often release new music and songs on albums,4,topic-in-a-box,4661232711761920,5,33,2
10,Travel,4,0XRWPXQH,2015-03-05T20:59:45,A description of the latest travel news.,4,wordcloud,4661524232667136,5,10,1
36,New park planned,3,4HCDF5ML,2015-03-04T01:41:09,Building is underwant for a new city park that will be near center street near many busy downtown offices buildings.,4,word,4663328655802368,5,88,5
6,Politics,4,U0OR47XR,2015-03-05T16:46:49,Information on the president and foreign policy.,4,histogram,4664541178757120,10,17,4
3,Religion,3,1TGG693Z,2015-03-05T03:47:19,Religion and the people involved.,4,wordcloud,4665338700496896,10,29,2
20,New York,4,8RGBO7K4,2015-03-05T13:08:49,The idea seems to be local government of the New York City area..,4,wordcloud,4665962007625728,10,48,3
28,Nuclear power,3,DSEU7SUD,2015-03-05T15:16:11,Nuclear power is generated by uranium fission.,4,wordcloud,4667221238349824,5,22,5
39,preservation,4,4RGF5TVJ,2015-03-04T18:15:34,preserving energy and oil,4,topic-in-a-box,4668864331776000,5,38,2
16,economics,4,IXFKH6HO,2015-03-03T13:27:49,Peoples income over the years,4,histogram,4669076664221696,20,19,3
16,retirement,3,TMJGH57G,2015-03-03T06:59:30,Planning for retirement,4,word,4669513408708608,5,19,5
40,Sports,3,SF20WZHV,2015-03-03T07:28:17,The outcome of a basketball game.,4,histogram,4669672859369472,5,28,5
29,False advertising,4,3O0GFYII,2015-03-05T16:15:38,Article describing a false and misleading advertisement,4,histogram,4671001883312128,20,34,5
44,performance arts,4,73FTBBGR,2015-03-05T22:13:19,Various performance art techniques,4,topic-in-a-box,4671497952034816,10,58,4
9,ski,4,4HWVKF74,2015-03-06T14:11:59,World ski year in the mountain states.,4,wordcloud,4672003952869376,5,131,5
34,Seasons,4,U0KFUZCJ,2015-03-05T13:10:00,Discussing the different seasons,4,word,4672220043411456,5,14,1
41,Terrorism,4,JBEY7BQZ,2015-03-04T01:22:05,Description of terrorist activities,4,word,4672513174929408,20,40,4
8,financial,4,0QHM0WV1,2015-03-05T16:02:48,report for a company's loss or earnings,4,histogram,4674487249272832,5,67,3
19,book review,4,31Q82D58,2015-03-05T18:24:50,"This article is about book reviews, specifically about a war novel.",4,word,4675946464411648,20,41,3
14,healthcare,3,85W056VQ,2015-03-05T03:17:11,article on drugs in heathcare,4,word,4676224026673152,20,79,4
15,Hollywood awards show,4,PXSPP2SF,2015-03-05T16:08:00,A museum in Hollywood is hosting an arts and film awards show.,4,wordcloud,4676961687306240,20,71,2
24,Professional football,4,4QLNUSD7,2015-03-05T16:00:55,I think it's about an NFL football season and the games of said season.,4,histogram,4677667135684608,20,86,3
2,Broadcasting networks,4,YUWGICK9,2015-03-09T01:53:44,Different types of broadcasting.,4,wordcloud,4678824897806336,5,51,1
21,Journalism,4,ERAXPQ3O,2015-03-05T14:57:47,This is a description of a news agency.,4,topic-in-a-box,4678835903660032,10,31,3
49,Foreign transportation,4,51TRJWLD,2015-03-04T19:57:51,Different modes of transportation across the world,4,histogram,4679332509253632,20,33,5
22,familial relations,4,BIMBMQBP,2015-03-03T09:08:57,These are terms that help describe familial relationships,4,histogram,4680894803607552,10,53,4
14,medical researching of diseases,4,MWVNVOAK,2015-03-03T03:58:27,There are lots of different types of medical researchers working on today's problem diseases.,4,topic-in-a-box,4680920841846784,20,96,3
16,employment,2,5VKZDB24,2015-03-08T05:17:58,A person who took a leave of absence from a job.,4,topic-in-a-box,4681703331201024,20,64,1
4,theater in NYC,3,GH19ISEG,2015-03-06T17:10:28,"This could be information about theater plays, where to find them, what times to go, how to get there.",4,topic-in-a-box,4682855993049088,20,77,5
13,Police shooting,4,NZPDJ9KZ,2015-03-03T08:22:40,Police shot and killed a black man charged with murder. ,4,histogram,4682930886541312,20,55,4
7,real estate market,4,V39YTL3W,2015-03-03T10:49:59,An overview of the health of the real estate market,4,topic-in-a-box,4685817104564224,10,60,2
12,youtube,5,YPWV1SBA,2015-03-03T13:40:02,a place to watch videos online,4,histogram,4686048764362752,5,15,5
33,nostalgia,2,ZKIVKNA3,2015-03-08T04:46:38,Reporting on a study on perception and nostalgia.,4,wordcloud,4686264586469376,10,29,3
46,Family activities,5,HA41EB5A,2015-03-03T07:00:17,I think the words have to do with family activities. ,4,topic-in-a-box,4686456517820416,20,72,3
10,travel,4,HTTRHVW9,2015-03-04T04:42:05,a way of getting one place to another ,4,word,4688084847296512,10,25,1
24,Games,4,YUWGICK9,2015-03-09T01:53:44,Everything about football.,4,wordcloud,4688352477446144,5,27,1
46,Street Art Show,4,JUA4S4L0,2015-03-06T03:48:30,A theater is showing an event at the museum.,4,wordcloud,4688427370938368,10,44,2
25,College's and Students,5,05PCE9UZ,2015-03-06T15:02:57,This article is about University Colleges and their students.,4,histogram,4688789221933056,5,83,4
49,Chineese immigrants to canada.,3,C3DD11EF,2015-03-03T14:11:35,Chinese immigrants move to canada because it is cheaper to live there and they wont be homeless.,4,word,4689296833380352,20,36,2
28,news article,4,RKK02SN9,2015-03-05T17:52:19,"An article about recent dealings between Iran and the USA, and their possible consequences.",4,wordcloud,4689596138913792,10,32,5
40,Basketball games,4,SQ4MRDGK,2015-03-03T07:29:26,A basketball team scores a certain number of points in the most recent game.,4,wordcloud,4690652432433152,5,80,5
3,religion,5,BUXP50R0,2015-03-05T18:09:45,these have to do with faith and belief,4,word,4692706232107008,5,13,2
2,Media,4,JKTRXM1G,2015-03-09T05:03:29,There are various of different media oulets through television and radio,4,wordcloud,4693324707397632,20,83,2
48,new york baseball,4,1JRBWLAO,2015-03-05T13:07:55,The article is about baseball players in New York. ,4,wordcloud,4693538650456064,20,39,1
15,Film,5,969VNPFS,2015-03-03T07:35:03,Film is an art that is lead by the director and later produced as movies.,4,word,4693816212717568,10,29,3
0,cooking fish,3,F1ID6CVI,2015-03-09T03:11:24,Preparing fish for consumption.,4,wordcloud,4694205712564224,20,42,3
5,restaurant city hotel,4,187KAFXM,2015-03-05T20:43:15,Travel article talking about various attractions.,4,wordcloud,4694853178884096,10,24,1
44,theater dance ballet,1,T97RXE52,2015-03-04T05:44:40,a theater had a dance ballet,4,word,4695806393188352,5,68,1
27,Style,4,3CHGV2EI,2015-03-06T21:40:54,The new Indian-design fashion collection is very popular this season.,4,wordcloud,4696186497794048,5,65,4
0,Food,4,SRK0OGSH,2015-03-05T21:31:26,This is a recipe for making fish.,4,wordcloud,4696417083850752,10,15,2
22,a family,2,FTXVLT8I,2015-03-05T13:40:28,Talking about a family that has lived together over the years,4,wordcloud,4696614920781824,10,18,1
4,Street names,4,Y0NYSJQW,2015-03-03T09:03:32,Naming streets ,4,topic-in-a-box,4696924695298048,5,19,1
40,statistics,3,C5GCJL3M,2015-03-05T15:05:25,Information about how well specific players and teams performed.,4,wordcloud,4697585314955264,10,38,3
7,Real Estate Trends,2,MC33U7Z4,2015-03-03T06:47:18,An economic analysis of the purchase of real estate by prospective home owners. ,4,word,4698891253448704,20,53,5
22,Family life,4,QLDCK1IH,2015-03-05T18:12:14,The family lived in the apartment.,4,word,4699543820042240,20,42,5
9,Winter sports,4,WLSW97OG,2015-03-06T12:57:59,This concept deals with winter sports,4,topic-in-a-box,4699725550845952,10,12,2
21,quoted people in the news,4,GX0IZXWI,2015-03-03T06:42:31,A journalist quoting someone.,4,topic-in-a-box,4700582396821504,5,22,1
46,entertainment,4,3SU6L9UU,2015-03-05T13:06:03,different types of entertainment,4,word,4700763053883392,20,33,2
6,Iraq war,3,UR3KGOOV,2015-03-05T18:05:04,america's military involvement in Iraq under George Bush,4,topic-in-a-box,4701146379714560,20,52,4
38,Tennis,3,PHME5BJC,2015-03-04T18:54:05,The Williams sisters often win many of their tennis matches and tournaments.,4,wordcloud,4701780961132544,20,34,2
45,Car Sales,4,C1D6ZX6Q,2015-03-05T16:18:18,A story about cars and car sales.,4,word,4702120800419840,20,22,2
6,War in Iraq,4,S76KL4RO,2015-03-05T19:34:06,The lasting effects of President Bush's war in Iraq,4,wordcloud,4702405610438656,10,38,2
4,Meeting place,2,A2VQ4L9M,2015-03-05T16:15:33,Intersection where people plan to meet tomorrow,4,word,4703001805586432,5,34,2
7,Real estate,5,1TGG693Z,2015-03-05T03:47:19,Homes and real estate sales.,4,wordcloud,4704261036310528,10,20,2
19,Biography,4,7O8UTM8M,2015-03-05T21:24:30,This is a review of a biography of someone.,4,wordcloud,4706186255400960,5,22,2
19,books and history,3,JNY2YTSA,2015-03-05T17:39:12,Books are a resource for examining our history and our lives,4,word,4707404415500288,5,45,2
44,theater opening,4,9H5LC98D,2015-03-05T15:03:55,article in reference to a new theatre opening or re-opening,4,histogram,4708254819024896,5,34,4
14,Research Study,2,4R6ZY5E3,2015-03-05T17:44:57,Research study indicates patients need more drugs to combat disease,4,wordcloud,4709140656029696,10,84,3
21,There is news,1,TIIZXX06,2015-03-05T19:32:36,There is some sort of news issue.,4,wordcloud,4709671621361664,5,24,4
8,Financial Analysis,3,11K1JX0W,2015-03-05T16:39:56,The concept is about how much businesses can make in a year.,4,histogram,4710103265574912,5,26,4
44,theater,2,9KJP0Q18,2015-03-06T15:32:09,theater components,4,topic-in-a-box,4712146059395072,20,38,4
41,Saddam Hussein's Fall,5,3WN47Y4C,2015-03-05T20:51:34,Saddam Hussein's fall from government and his crimes and execution,4,wordcloud,4712851507773440,10,54,2
22,Nuclear family,4,A2VQ4L9M,2015-03-05T16:15:33,Description of a generic family,4,word,4713589168406528,5,33,2
41,Middle East,4,10DLNJB9,2015-03-06T00:04:27,"The Good, the bad, and the ugly of MIddle Eastern countries. ",4,topic-in-a-box,4714207106826240,20,83,2
1,Medical ,2,YI474HCL,2015-03-06T07:16:40,Words in describing medical insurance and care. ,4,word,4716887703289856,5,59,1
47,Politics,4,QEJ75TAY,2015-03-05T20:04:38,"Articles about politics, mostly pertaining to businesses.",4,wordcloud,4718040365137920,10,54,5
23,Family,2,9LEY9BXL,2015-03-03T06:29:00,Family president death.,4,wordcloud,4718115258630144,5,13,5
26,entertainment,3,E7PRLACN,2015-03-04T04:44:18,how people use free time for pleasure,4,word,4718346918428672,10,17,5
2,Media,4,CXVD4WUI,2015-03-09T04:56:03,The news on TV and other popular shows,4,histogram,4720598555033600,5,47,3
8,Finance,4,IR05FG90,2015-03-03T06:42:27,It is dealing with the market/finances/trades.,4,wordcloud,4721001476653056,20,47,2
33,American People,2,R4P6NUA9,2015-03-03T07:00:31,How various people like living in America. ,4,histogram,4721233136451584,20,84,1
11,public speech,3,7RDFKZUI,2015-03-06T04:15:24,these words can be used to descirbe do's and don't of public speech,4,wordcloud,4721448958558208,10,123,5
30,IRAQ WAR,5,0R9ZDIIW,2015-03-08T04:35:26,THESE WORDS ARE RELATED TO MILITARY EVENTS BETWEEN THE US AND IRAQ.,4,histogram,4722334795563008,20,81,3
15,Movies,3,74RXFTPD,2015-03-03T07:50:26,Film festival and film museums.,4,wordcloud,4723269219385344,20,184,4
30,Iraq War fallout,4,28V279BL,2015-03-07T06:48:41,"Thanks to Obama's premature bugout, Iraq has dissolved into chaos again.",4,topic-in-a-box,4723297405108224,20,146,3
23,Death,4,WLSW97OG,2015-03-06T12:57:59,This concept deals with death,4,topic-in-a-box,4723536849534976,10,8,2
18,coaching,3,SAY80TRR,2015-03-05T23:21:33,league of san francisco,4,topic-in-a-box,4723973594021888,10,149,1
11,little people,1,1JRBWLAO,2015-03-05T13:07:55,Little people are good and kind. ,4,wordcloud,4724274510168064,20,57,1
47,Federal tax,5,JQLJUCS8,2015-03-03T07:37:34,It's the law to pay this to the government.,4,word,4724481205469184,5,23,1
41,muslim states,4,W9MFY8TQ,2015-03-05T16:02:31,Words describing terrorism?,4,topic-in-a-box,4724780511002624,10,38,3
42,Obituary,3,VTFRMW8H,2015-03-05T04:11:44,"Articles describing the death of a spouse, such as in an obituary.",4,histogram,4725279532515328,5,34,1
9,travel,2,4RGF5TVJ,2015-03-04T18:15:34,mountains year round in the states,4,topic-in-a-box,4726491250163712,5,72,2
2,TV ratings,2,E8Y0HAI1,2015-03-04T05:32:06,Article is about TV and radio station ratings.,4,word,4726542252900352,5,96,2
32,autobiography,3,AOVTZ2Y0,2015-03-05T20:44:57,summary or review of an autobiography,4,wordcloud,4727151332950016,20,51,1
31,"Food, restaurant reviews",4,96OTUNLT,2015-03-05T16:38:01,A review of restaurants in the area,4,histogram,4727890604195840,10,33,5
8,Stock Market,3,4USV3EMZ,2015-03-05T01:33:57,Article on the fluctuations of the stock market,4,word,4728192057212928,20,69,2
43,Married Life,3,QOVY0SGN,2015-03-06T20:50:54,"What life is like involving sexuality, marriage, and reproduction.",4,wordcloud,4728509079486464,20,136,2
19,Biography book review,5,66D306Q1,2015-03-07T04:41:41,"A review of a biography, which is a book written about a person's life experiences.",4,histogram,4729390084653056,5,82,4
45,"Cars, Trucks, Vehicles",3,AOZ8CI4S,2015-03-04T18:47:07,There are many different automotive companies depicting different styles of vehicles and their brand name counterparts.,4,word,4729650735480832,20,72,4
45,Ford Motor,4,T6EN3GJC,2015-03-03T09:00:16,The automobile industry and the Ford company. ,4,wordcloud,4730990765277184,5,23,1
43,families,4,AWPDEXU8,2015-03-05T21:00:28,These words represent newspaper articles discussing families and family life.,4,histogram,4731370869882880,5,36,5
10,international airport security ,4,8QPJD6ZQ,2015-03-05T18:33:11,security at national airports ,4,histogram,4731601455939584,5,42,1
0,smoked fish,3,7VQ3QNM1,2015-03-09T01:28:40,Article about cooking fish by smoking.,4,word,4731892976844800,5,27,5
34,nature,4,3QBRMEPR,2015-03-05T15:01:50,how weather effects nature in winter,4,histogram,4732332942557184,5,22,4
0,cooking fish,3,FH190Z6W,2015-03-03T07:35:54,An article about the techniques used when cooking fish.,4,word,4732855049519104,5,34,4
5,Hotel with Restaurant,4,6974Z4MM,2015-03-04T16:44:11,These words describe a city hotel with restaurant.,4,word,4733697399980032,5,22,3
